rikishi1_rank_name,rikishi2_rank_name,rikishi1_rank_level,rikishi2_rank_level,rikishi1_win_prc,rikishi2_win_prc,rikishi1_fusen,rikishi2_fusen,rikishi1_hth_wins,rikishi2_hth_wins,y
M,M,13,10,0.33333333,0.5,0,0,0,1,yes
M,M,10,15,0.5,0.41666667,0,0,2,0,no
M,M,14,9,0.41666667,0.25,0,0,5,7,no
M,M,8,15,0.41666667,0.25,0,0,8,5,yes
M,M,14,7,0.58333333,0.41666667,0,0,0,0,yes
M,M,6,11,0.5,0.5,0,0,2,0,yes
M,M,6,13,0.41666667,0.5,0,0,9,17,no
M,M,8,5,0.66666667,0.58333333,0,0,5,3,yes
M,M,9,5,0.83333333,0.58333333,0,0,1,3,no
M,M,3,7,0.33333333,0.41666667,0,0,3,0,yes
M,M,2,2,0.16666667,0.25,0,0,2,2,no
M,M,1,1,0.5,0.33333333,0,0,3,2,no
K,M,1,3,0.33333333,0.58333333,0,0,5,5,no
K,M,1,4,0.25,0.41666667,0,0,2,1,no
S,M,1,4,0.5,0.66666667,0,0,8,8,yes
S,M,1,11,0.66666667,0.83333333,0,0,2,0,yes
O,O,1,1,0.83333333,1,0,0,14,25,no
O,Y,3,1,0.83333333,0.91666667,0,0,2,23,no
J,M,2,15,0.30769231,0.23076923,0,0,1,3,no
M,M,14,13,0.38461538,0.53846154,0,0,5,3,yes
M,M,12,14,0.30769231,0.61538462,0,0,1,0,yes
M,M,11,11,0.76923077,0.46153846,0,0,11,18,no
M,M,15,10,0.46153846,0.46153846,0,0,1,2,yes
M,M,16,9,0.46153846,0.30769231,0,0,2,1,no
M,M,13,8,0.38461538,0.46153846,0,0,1,1,no
M,M,12,8,0.38461538,0.69230769,0,0,0,0,no
M,M,10,6,0.46153846,0.38461538,0,0,3,5,yes
M,M,9,4,0.76923077,0.61538462,0,0,0,5,no
M,M,3,7,0.38461538,0.38461538,0,0,6,5,yes
M,M,2,7,0.15384615,0.38461538,0,0,4,0,yes
M,M,1,2,0.38461538,0.30769231,0,0,0,1,yes
M,M,1,6,0.46153846,0.53846154,0,0,0,1,yes
K,M,1,3,0.23076923,0.61538462,0,0,1,0,yes
K,M,1,4,0.30769231,0.46153846,0,0,6,5,yes
S,M,1,5,0.69230769,0.53846154,0,0,3,0,yes
M,S,5,1,0.61538462,0.53846154,0,0,4,6,yes
O,O,3,1,0.76923077,1,0,0,8,16,no
O,Y,1,1,0.76923077,0.92307692,0,0,8,27,no
J,M,3,16,0.71428571,0.42857143,0,0,0,1,yes
J,M,5,15,0.42857143,0.28571429,0,0,3,1,no
M,M,14,13,0.57142857,0.5,0,0,0,1,no
M,J,12,3,0.35714286,0.64285714,0,0,0,1,no
M,M,12,14,0.35714286,0.42857143,0,0,0,0,yes
M,M,15,11,0.5,0.5,0,0,2,0,yes
M,M,13,10,0.35714286,0.5,0,0,0,2,yes
M,M,6,9,0.5,0.71428571,0,0,0,3,yes
M,M,5,10,0.5,0.42857143,0,0,5,0,yes
M,M,5,8,0.64285714,0.71428571,0,0,2,2,no
M,M,8,4,0.5,0.42857143,0,0,1,4,no
M,M,2,7,0.28571429,0.35714286,0,0,4,4,no
M,M,2,9,0.21428571,0.35714286,0,0,5,1,no
M,M,1,3,0.5,0.57142857,0,0,1,0,no
M,M,1,3,0.42857143,0.42857143,0,0,0,1,yes
K,M,1,7,0.35714286,0.35714286,0,0,4,6,yes
K,M,1,6,0.28571429,0.35714286,0,0,3,0,no
S,M,1,11,0.5,0.71428571,0,0,10,5,yes
S,M,1,4,0.71428571,0.64285714,0,0,3,0,no
O,O,1,3,0.71428571,0.71428571,0,0,18,7,no
Y,O,1,1,0.92857143,1,0,0,24,13,no
M,M,15,16,0.5,0.5,0,0,1,0,yes
M,M,14,15,0.5,0.5,0,0,1,1,yes
M,M,14,13,0.5,0.5,0,0,0,0,yes
M,M,13,12,0.5,0.5,0,0,3,0,no
M,M,11,12,0.5,0.5,0,0,3,3,no
M,M,11,10,0.5,0.5,0,0,1,0,yes
M,M,10,9,0.5,0.5,0,0,1,0,yes
M,M,8,9,0.5,0.5,0,0,2,4,yes
M,M,7,8,0.5,0.5,0,0,1,9,yes
M,M,7,6,0.5,0.5,0,0,0,3,no
M,M,5,6,0.5,0.5,0,0,5,6,yes
M,M,5,4,0.5,0.5,0,0,1,1,yes
M,M,4,3,0.5,0.5,0,0,0,3,no
S,M,1,3,0.5,0.5,0,0,3,1,no
M,O,2,3,0.5,0.5,0,0,1,0,no
M,O,2,2,0.5,0.5,0,0,1,1,yes
M,O,1,2,0.5,0.5,0,0,6,8,yes
M,O,1,1,0.5,0.5,0,0,0,7,no
S,O,1,1,0.5,0.5,0,0,4,11,yes
K,Y,1,1,0.5,0.5,0,0,3,12,no
Y,K,1,1,0.5,0.5,0,0,25,4,yes
M,M,14,15,1,0,0,0,1,0,no
M,M,14,16,1,0,0,0,0,1,no
M,M,15,13,1,0,0,0,1,1,yes
M,M,13,12,0,1,0,0,0,3,yes
M,M,11,12,0,1,0,0,14,18,no
M,M,11,10,1,1,0,0,0,4,no
M,M,10,9,0,0,0,0,10,4,yes
M,M,8,9,0,0,0,0,6,3,no
M,M,7,8,1,1,0,0,3,0,yes
M,M,7,6,0,0,0,0,2,4,no
M,M,5,6,1,1,0,0,2,4,no
M,M,5,4,1,0,0,0,1,1,yes
M,M,4,3,0,1,0,0,1,0,no
M,S,3,1,1,1,0,0,3,4,no
M,O,2,1,0,0,0,0,0,2,no
M,O,2,3,1,1,0,0,0,0,yes
S,O,1,2,0,0,0,0,0,3,no
K,O,1,2,0,0,0,0,4,13,no
O,K,1,1,1,0,0,0,20,14,yes
M,Y,1,1,1,1,0,0,1,14,no
M,Y,1,1,0,1,0,0,2,5,yes
M,M,14,15,0.5,1,0,0,0,0,no
M,M,13,15,0,0.5,0,0,0,0,yes
M,M,16,13,0.5,0.5,0,0,4,1,yes
M,M,14,11,0.5,0.5,0,0,3,0,yes
M,M,10,11,0.5,0,0,0,4,5,yes
M,M,10,12,1,0.5,0,0,1,1,yes
M,M,6,9,1,0.5,0,0,4,0,yes
M,M,8,5,0.5,0.5,0,0,1,5,yes
M,M,5,7,1,1,0,0,0,2,yes
M,M,4,8,0,0,0,0,2,0,yes
M,M,7,4,0,0,0,0,2,1,yes
M,M,3,6,1,0.5,0,0,7,9,no
S,K,1,1,0,0,0,0,3,1,no
K,O,1,1,0,1,0,0,6,7,no
M,O,2,1,1,0.5,0,0,0,1,no
M,O,3,2,0.5,0.5,0,0,2,9,no
M,O,2,2,0,0.5,0,0,0,0,no
M,Y,1,1,0.5,0.5,0,0,6,6,no
M,Y,1,1,0.5,1,0,0,0,6,no
M,M,14,13,0.33333333,0.33333333,0,0,0,0,no
M,M,16,12,0.66666667,0.33333333,0,0,3,7,yes
M,M,14,12,0.66666667,1,0,0,0,0,yes
M,M,11,15,0.33333333,0.33333333,0,0,2,0,yes
M,M,15,11,1,0,0,0,1,0,yes
M,M,8,13,0,0.33333333,0,0,2,5,no
M,M,7,9,0.33333333,0.33333333,0,0,4,5,yes
M,M,10,6,0.66666667,0.66666667,0,0,5,7,yes
M,M,10,6,1,1,0,0,0,0,no
M,M,5,8,1,0.66666667,0,0,1,2,yes
M,M,7,5,0.66666667,0.33333333,0,0,4,2,yes
M,M,4,3,0.33333333,0.33333333,0,0,0,0,yes
S,M,1,4,0,0,0,0,2,0,yes
S,K,1,1,1,0.33333333,0,0,9,8,yes
M,O,1,2,0.33333333,0.66666667,0,0,1,5,no
M,O,1,1,0.33333333,1,0,0,6,10,no
K,O,1,1,0,0.66666667,0,0,9,10,no
O,M,2,3,0.66666667,0.66666667,0,0,14,5,yes
M,Y,2,1,0,1,0,0,0,1,no
M,Y,2,1,0.66666667,0.66666667,0,0,0,2,no
M,M,14,13,0.75,0.5,0,0,2,1,no
M,M,15,12,0.25,0.75,0,0,0,0,no
M,M,13,11,0.5,0,0,0,4,2,no
M,M,15,11,1,0.5,0,0,2,2,yes
M,M,10,16,0.75,0.75,0,0,3,6,yes
M,M,14,9,0.25,0.25,0,0,0,0,no
M,M,8,12,0,0.25,0,0,4,4,no
M,M,7,10,0.75,0.75,0,0,0,0,no
M,M,8,6,0.5,0.5,0,0,0,3,no
M,M,7,5,0.5,0.25,0,0,1,2,no
M,M,5,6,1,1,0,0,1,1,no
M,M,4,4,0.5,0,0,0,1,3,no
S,M,1,3,1,0.5,0,0,9,4,yes
S,M,1,1,0.25,0.25,0,0,3,2,no
O,K,2,1,0.75,0.25,0,0,15,16,yes
M,O,3,2,0.25,0.75,0,0,4,10,no
M,O,2,1,0.5,1,0,0,0,1,yes
M,O,1,1,0.25,0.75,0,0,1,3,no
M,Y,2,1,0,0.75,0,0,0,3,no
K,Y,1,1,0,1,0,0,0,14,no
M,M,13,13,0.6,0.4,0,0,2,2,no
M,M,12,15,0.4,0.2,0,0,4,3,yes
M,M,15,12,1,0.8,0,0,1,1,no
M,M,14,11,0.2,0.4,0,0,0,1,no
M,M,16,11,0.6,0.2,0,0,1,5,no
M,M,14,8,0.6,0.4,0,0,0,1,yes
M,M,7,10,0.4,0.8,0,0,2,0,no
M,M,7,9,0.6,0.4,0,0,5,0,yes
M,M,10,6,0.8,1,0,0,2,11,yes
M,M,5,8,0.8,0,0,0,3,1,no
M,M,4,6,0.4,0.6,0,0,0,0,no
M,M,5,3,0.4,0.4,0,0,5,7,yes
M,M,4,1,0.2,0.4,0,0,1,4,no
M,K,2,1,0,0,0,0,1,1,no
S,M,1,1,0.2,0.2,0,0,0,1,yes
O,O,2,1,0.8,0.8,0,0,10,14,yes
O,K,2,1,0.8,0.2,0,0,22,13,yes
S,O,1,1,1,0.8,0,0,3,11,yes
M,Y,2,1,0.6,1,0,0,0,1,no
M,Y,3,1,0.2,0.8,0,0,4,10,no
J,M,1,16,0.33333333,0.5,0,0,3,1,yes
J,M,1,15,0.5,0.16666667,0,0,3,4,yes
M,M,11,12,0.5,0.83333333,0,0,1,1,yes
M,M,15,10,0.83333333,0.83333333,0,0,1,2,yes
M,M,14,10,0.66666667,0.83333333,0,0,1,2,no
M,M,14,8,0.16666667,0.16666667,0,0,0,0,yes
M,M,7,13,0.66666667,0.5,0,0,0,1,yes
M,M,7,13,0.33333333,0.5,0,0,3,2,yes
M,M,6,12,0.83333333,0.5,0,0,3,2,yes
M,M,11,6,0.33333333,0.66666667,0,0,19,17,no
M,M,5,9,0.66666667,0.33333333,0,0,1,1,yes
M,M,4,8,0.33333333,0.33333333,0,0,2,3,yes
M,M,4,5,0.16666667,0.5,0,0,4,3,no
M,M,2,2,0,0.5,0,0,3,3,no
M,K,1,1,0.5,0.16666667,0,0,11,6,yes
S,K,1,1,1,0.16666667,0,0,6,6,yes
S,O,1,1,0.33333333,0.66666667,0,0,1,3,no
M,O,1,2,0.16666667,0.83333333,0,0,4,2,yes
O,O,2,1,0.83333333,0.66666667,0,0,12,10,no
M,Y,3,1,0.33333333,0.83333333,0,0,3,16,no
M,Y,3,1,0.16666667,1,0,0,0,13,no
M,M,15,12,0.85714286,0.42857143,0,0,0,1,yes
M,M,11,16,0.57142857,0.42857143,0,0,1,0,no
M,M,14,11,0.57142857,0.28571429,0,0,0,0,no
M,M,10,13,0.71428571,0.42857143,0,0,3,3,yes
M,M,8,15,0.14285714,0.14285714,0,0,2,0,yes
M,M,14,8,0.28571429,0.28571429,0,0,0,0,yes
M,M,6,12,0.71428571,0.71428571,0,0,11,19,yes
M,M,13,6,0.42857143,0.85714286,0,0,0,0,no
M,M,5,10,0.71428571,0.85714286,0,0,1,2,yes
M,M,5,9,0.57142857,0.28571429,0,0,6,2,yes
M,M,7,4,0.71428571,0.14285714,0,0,3,0,yes
M,M,4,7,0.42857143,0.42857143,0,0,1,2,no
M,M,2,3,0,0.14285714,0,0,2,3,yes
M,K,2,1,0.57142857,0.14285714,0,0,2,0,yes
S,K,1,1,0.28571429,0.14285714,0,0,2,1,no
S,M,1,1,1,0.28571429,0,0,5,1,yes
O,O,1,2,0.71428571,0.71428571,0,0,15,25,yes
M,O,1,1,0.57142857,0.71428571,0,0,10,13,yes
M,Y,3,1,0.28571429,1,0,0,1,12,no
O,Y,2,1,0.71428571,0.85714286,0,0,17,18,no
M,M,14,16,0.375,0.5,0,0,0,1,no
M,M,15,13,0.875,0.375,0,0,2,0,no
M,M,11,15,0.375,0.125,0,0,0,0,yes
M,M,11,13,0.5,0.375,0,0,0,0,yes
M,M,10,12,0.75,0.375,0,0,2,6,no
M,M,14,7,0.5,0.5,0,0,1,0,no
M,M,6,12,0.875,0.625,0,0,6,6,yes
M,M,10,6,0.75,0.75,0,0,0,0,no
M,M,7,4,0.75,0.375,0,0,0,1,no
M,M,4,9,0.125,0.25,0,0,3,2,no
M,M,8,3,0.25,0.25,0,0,12,12,yes
M,M,2,8,0.125,0.25,0,0,2,4,yes
M,M,1,5,0.625,0.625,0,0,12,4,yes
M,K,1,1,0.25,0.125,0,0,3,2,no
K,O,1,2,0.25,0.625,0,0,7,10,no
M,O,2,2,0.625,0.625,0,0,0,2,no
M,O,3,1,0.125,0.625,0,0,1,9,no
S,Y,1,1,1,0.875,0,0,6,13,no
S,Y,1,1,0.25,1,0,0,0,4,no
J,M,2,16,0.44444444,0.55555556,0,0,8,8,no
M,M,14,12,0.33333333,0.55555556,0,0,0,0,no
M,M,11,12,0.55555556,0.44444444,0,0,0,0,no
M,M,13,11,0.44444444,0.44444444,0,0,0,3,yes
M,M,9,13,0.33333333,0.33333333,0,0,6,6,yes
M,M,14,8,0.44444444,0.33333333,0,0,0,0,no
M,M,7,15,0.55555556,0.11111111,0,0,4,0,no
M,M,7,10,0.66666667,0.66666667,0,0,4,7,yes
M,M,15,6,0.77777778,0.77777778,0,0,0,1,yes
M,M,10,5,0.66666667,0.55555556,0,0,0,1,no
M,M,3,8,0.11111111,0.22222222,0,0,3,0,yes
M,M,2,4,0.22222222,0.11111111,0,0,1,3,no
K,K,1,1,0.22222222,0.22222222,0,0,7,5,no
S,M,1,2,0.22222222,0.55555556,0,0,6,2,no
M,O,3,1,0.22222222,0.66666667,0,0,0,11,no
M,O,4,2,0.44444444,0.66666667,0,0,0,0,yes
O,O,2,1,0.66666667,0.77777778,0,0,26,15,yes
S,Y,1,1,0.88888889,1,0,0,1,15,no
M,Y,6,1,0.88888889,0.88888889,0,0,7,27,no
J,M,3,15,0.4,0.2,0,0,1,1,yes
M,J,14,2,0.4,0.6,0,0,1,1,no
M,M,13,12,0.3,0.5,0,0,3,5,no
M,M,11,11,0.5,0.4,0,0,1,0,yes
M,M,10,10,0.6,0.6,0,0,0,0,yes
M,M,8,12,0.4,0.6,0,0,8,10,yes
M,M,14,7,0.3,0.7,0,0,0,0,yes
M,M,7,13,0.5,0.5,0,0,2,0,yes
M,M,15,6,0.8,0.8,0,0,0,0,yes
M,M,16,6,0.6,0.7,0,0,4,5,no
M,M,4,9,0.5,0.4,0,0,1,1,no
M,M,8,3,0.2,0.2,0,0,1,1,no
M,M,3,4,0.2,0.2,0,0,2,0,yes
M,K,2,1,0.6,0.2,0,0,0,2,yes
M,K,2,1,0.2,0.3,0,0,1,1,yes
M,S,1,1,0.7,0.8,0,0,5,6,yes
M,O,5,1,0.6,0.7,0,0,0,2,no
S,O,1,1,0.2,0.7,0,0,3,2,yes
O,Y,2,1,0.6,0.9,0,0,27,15,yes
O,Y,2,1,0.7,1,0,0,8,31,yes
M,M,14,12,0.36363636,0.54545455,0,0,0,0,yes
M,M,13,12,0.27272727,0.54545455,0,0,3,0,yes
M,M,10,16,0.63636364,0.54545455,0,0,2,3,no
M,M,10,15,0.54545455,0.18181818,0,0,0,0,no
M,M,14,9,0.36363636,0.45454545,0,0,0,0,yes
M,M,13,8,0.45454545,0.45454545,0,0,0,4,no
M,M,7,11,0.54545455,0.36363636,0,0,4,1,yes
M,M,15,7,0.81818182,0.63636364,0,0,0,1,no
M,M,6,6,0.72727273,0.72727273,0,0,6,7,no
M,M,11,5,0.54545455,0.54545455,0,0,0,0,no
M,M,8,4,0.18181818,0.18181818,0,0,2,2,no
M,M,2,3,0.27272727,0.27272727,0,0,1,1,yes
M,K,3,1,0.27272727,0.18181818,0,0,5,6,no
M,S,2,1,0.63636364,0.72727273,0,0,0,2,yes
M,O,4,1,0.45454545,0.72727273,0,0,0,0,no
O,K,1,1,0.63636364,0.27272727,0,0,9,12,no
M,O,1,2,0.72727273,0.72727273,0,0,8,7,yes
O,Y,2,1,0.63636364,0.90909091,0,0,3,31,no
S,Y,1,1,0.27272727,0.81818182,0,0,1,3,yes
M,J,14,1,0.41666667,0.41666667,0,0,1,0,yes
J,M,1,13,0.5,0.33333333,0,0,0,3,yes
M,M,16,12,0.58333333,0.5,0,0,6,3,no
M,M,14,12,0.41666667,0.5,0,0,0,0,no
M,M,13,9,0.41666667,0.41666667,0,0,0,4,yes
M,M,8,15,0.16666667,0.25,0,0,2,3,yes
M,M,7,11,0.58333333,0.5,0,0,0,0,yes
M,M,7,6,0.66666667,0.66666667,0,0,3,5,no
M,M,5,10,0.58333333,0.5,0,0,6,6,yes
M,M,4,10,0.41666667,0.58333333,0,0,2,3,no
M,M,4,11,0.25,0.33333333,0,0,4,2,yes
M,M,2,8,0.33333333,0.5,0,0,2,2,yes
M,M,15,2,0.75,0.66666667,0,0,0,0,no
M,M,1,6,0.75,0.75,0,0,4,12,no
K,M,1,3,0.25,0.25,0,0,13,4,yes
M,K,3,1,0.25,0.33333333,0,0,5,6,no
S,O,1,2,0.66666667,0.66666667,0,0,6,11,yes
S,O,1,2,0.33333333,0.58333333,0,0,1,2,yes
O,Y,1,1,0.58333333,0.75,0,0,8,17,yes
O,Y,1,1,0.75,0.91666667,0,0,8,28,no
J,M,2,15,0.30769231,0.23076923,0,0,3,4,yes
J,M,1,14,0.53846154,0.38461538,0,0,0,2,yes
M,M,16,13,0.53846154,0.30769231,0,0,6,3,yes
M,M,12,12,0.53846154,0.53846154,0,0,4,5,no
M,M,14,11,0.46153846,0.30769231,0,0,0,0,no
M,M,10,13,0.61538462,0.46153846,0,0,1,3,no
M,M,11,8,0.46153846,0.23076923,0,0,0,0,no
M,M,15,7,0.69230769,0.61538462,0,0,0,1,yes
M,M,5,8,0.61538462,0.46153846,0,0,7,6,yes
M,M,4,10,0.38461538,0.46153846,0,0,1,0,no
M,M,3,9,0.23076923,0.38461538,0,0,6,2,yes
M,M,2,1,0.69230769,0.69230769,0,0,2,1,no
M,K,3,1,0.23076923,0.38461538,0,0,10,9,no
M,K,4,1,0.30769231,0.30769231,0,0,3,2,yes
S,M,1,2,0.38461538,0.38461538,0,0,2,0,no
M,S,7,1,0.61538462,0.69230769,0,0,4,3,no
O,M,2,6,0.61538462,0.69230769,0,0,14,14,no
O,M,2,6,0.53846154,0.76923077,0,0,10,10,yes
O,Y,1,1,0.61538462,0.92307692,0,0,2,24,no
O,Y,1,1,0.69230769,0.69230769,0,0,14,26,yes
J,M,5,14,0.57142857,0.35714286,0,0,0,0,yes
J,M,3,13,0.57142857,0.28571429,0,0,0,0,yes
M,M,11,13,0.42857143,0.5,0,0,2,1,no
M,M,10,12,0.5,0.57142857,0,0,10,6,yes
M,M,15,10,0.71428571,0.57142857,0,0,2,0,no
M,M,8,11,0.42857143,0.35714286,0,0,10,17,yes
M,M,7,12,0.57142857,0.5,0,0,2,0,no
M,M,4,16,0.35714286,0.57142857,0,0,2,0,no
M,M,14,3,0.42857143,0.21428571,0,0,0,0,no
M,M,3,15,0.28571429,0.21428571,0,0,1,0,yes
M,M,2,9,0.42857143,0.35714286,0,0,2,1,yes
M,M,7,2,0.57142857,0.64285714,0,0,1,3,no
M,M,1,6,0.71428571,0.71428571,0,0,3,5,no
M,K,8,1,0.28571429,0.28571429,0,0,0,0,yes
M,K,4,1,0.35714286,0.42857143,0,0,0,1,no
S,M,1,6,0.35714286,0.71428571,0,0,3,0,yes
M,O,5,2,0.64285714,0.57142857,0,0,1,2,no
S,O,1,2,0.71428571,0.57142857,0,0,10,8,yes
O,O,1,1,0.71428571,0.57142857,0,0,18,8,no
Y,Y,1,1,0.92857143,0.64285714,0,0,24,14,yes
J,M,1,16,0.5,0.5,0,0,0,1,no
M,M,15,16,0.5,0.5,0,0,0,0,yes
M,M,14,15,0.5,0.5,0,0,1,4,no
M,M,13,14,0.5,0.5,0,0,1,0,no
M,M,13,12,0.5,0.5,0,0,4,1,no
M,M,11,12,0.5,0.5,0,0,6,4,no
M,M,10,11,0.5,0.5,0,0,3,2,yes
M,M,9,10,0.5,0.5,0,0,4,5,no
M,M,8,9,0.5,0.5,0,0,0,1,yes
M,M,7,8,0.5,0.5,0,0,1,1,yes
M,M,6,7,0.5,0.5,0,0,2,1,yes
M,M,6,5,0.5,0.5,0,0,1,0,yes
M,M,4,4,0.5,0.5,0,0,2,3,no
M,S,3,1,0.5,0.5,0,0,0,5,no
M,S,3,1,0.5,0.5,0,0,1,3,no
O,M,2,2,0.5,0.5,0,0,11,10,yes
O,M,2,2,0.5,0.5,0,0,14,15,yes
M,O,1,1,0.5,0.5,0,0,4,2,no
O,M,1,1,0.5,0.5,0,0,21,14,yes
K,Y,1,1,0.5,0.5,0,0,6,7,no
K,Y,1,1,0.5,0.5,0,0,0,2,no
J,M,1,16,0,0,0,0,0,0,yes
M,M,15,16,1,1,0,0,1,2,yes
M,M,14,15,0,1,0,0,2,1,yes
M,M,13,14,0,1,0,0,3,4,no
M,M,13,12,0,1,0,0,1,1,yes
M,M,12,11,1,0,0,0,2,1,no
M,M,10,11,1,0,0,0,2,0,no
M,M,9,10,0,1,0,0,4,5,no
M,M,8,9,1,0,0,0,0,1,yes
M,M,7,8,0,0,0,0,1,2,yes
M,M,6,7,1,1,0,0,2,1,yes
M,M,6,4,1,1,0,0,2,2,yes
M,M,4,5,0,0,0,0,0,1,no
M,M,3,3,0,0,0,0,6,1,yes
S,M,1,2,1,0,0,0,4,13,no
O,M,1,2,1,0,0,0,11,9,yes
S,O,1,2,1,1,0,0,14,12,no
K,O,1,2,0,1,0,0,2,1,no
K,O,1,1,0,1,0,0,11,13,yes
Y,M,1,1,1,0,0,0,26,4,yes
M,Y,1,1,0,1,0,0,2,3,no
M,J,15,2,0.5,0.5,0,0,1,1,no
M,M,14,16,0.5,0,0,0,0,4,yes
M,M,14,16,1,0.5,0,0,2,6,yes
M,M,15,13,1,0,0,0,3,2,yes
M,M,13,12,0.5,0.5,0,0,0,1,no
M,M,12,11,0.5,0.5,0,0,6,4,no
M,M,11,9,0.5,0,0,0,0,0,yes
M,M,10,9,0.5,0,0,0,0,3,yes
M,M,8,10,0,1,0,0,2,7,no
M,M,8,6,1,1,0,0,1,0,no
M,M,7,6,0.5,1,0,0,1,0,no
M,M,5,7,0.5,0.5,0,0,2,3,no
M,M,4,3,0,0.5,0,0,3,0,no
M,M,4,2,0.5,0,0,0,2,5,no
S,S,1,1,0.5,0.5,0,0,6,9,yes
K,O,1,1,0,0.5,0,0,0,2,no
K,O,1,1,0.5,1,0,0,6,11,yes
M,O,3,2,0,1,0,0,3,3,no
O,M,2,1,1,0,0,0,16,16,no
M,Y,2,1,0.5,1,0,0,7,28,no
M,Y,1,1,0,1,0,0,0,5,yes
M,J,15,2,1,1,0,0,2,2,yes
M,M,14,14,0.66666667,1,0,0,1,4,yes
M,M,13,16,0,0,0,0,0,2,yes
M,M,12,16,0.66666667,0.33333333,0,0,4,2,no
M,M,15,12,0.33333333,0.33333333,0,0,0,2,no
M,M,13,10,0.33333333,1,0,0,0,1,no
M,M,9,11,0,0.66666667,0,0,9,10,yes
M,M,8,11,0.66666667,0.66666667,0,0,2,1,yes
M,M,7,10,0.66666667,0.66666667,0,0,3,1,yes
M,M,7,9,0.33333333,0,0,0,1,1,yes
M,M,6,8,1,0,0,0,10,4,yes
M,M,6,4,1,0.33333333,0,0,1,1,no
M,M,4,3,0,0,0,0,5,2,yes
M,M,3,5,0.66666667,0.33333333,0,0,0,0,yes
K,K,1,1,0,0.66666667,0,0,2,2,yes
M,O,1,2,0.33333333,0.66666667,0,0,0,4,yes
O,M,1,1,0.66666667,0.33333333,0,0,9,13,no
S,O,1,1,0.33333333,0.66666667,0,0,19,5,yes
S,O,1,2,0.66666667,1,0,0,11,8,yes
M,Y,2,1,0.33333333,0.66666667,0,0,3,22,no
Y,M,1,2,1,0.33333333,0,0,15,6,yes
J,M,3,16,0.25,0,0,0,4,3,yes
M,M,14,16,0.75,0.5,0,0,3,0,yes
M,M,15,13,0.25,0.25,0,0,1,3,no
M,M,12,14,0.5,0.75,0,0,4,6,no
M,M,15,12,1,0.5,0,0,1,5,no
M,M,13,11,0.25,0.5,0,0,7,3,no
M,M,9,11,0,0.5,0,0,15,7,yes
M,M,10,8,0.5,0,0,0,4,0,yes
M,M,7,10,0.5,1,0,0,0,1,no
M,M,8,7,0.75,0.75,0,0,0,1,yes
M,M,6,9,1,0.25,0,0,5,6,no
M,M,6,5,0.75,0.25,0,0,2,2,no
M,M,3,4,0.75,0.5,0,0,2,3,yes
M,M,4,2,0.25,0.25,0,0,5,4,yes
K,S,1,1,0.25,0.5,0,0,1,0,no
O,M,2,1,0.75,0.5,0,0,23,13,no
S,O,1,2,0.75,0.5,0,0,7,11,yes
M,O,2,1,0.25,0.5,0,0,7,10,no
M,O,1,1,0.5,0.5,0,0,1,4,no
M,Y,3,1,0,1,0,0,1,2,no
K,Y,1,1,0.5,0.75,0,0,1,15,no
J,M,3,16,0.4,0.4,0,0,0,2,yes
M,M,15,13,0.2,0.2,0,0,0,0,yes
M,M,12,16,0.6,0,0,0,0,4,yes
M,M,15,12,0.8,0.4,0,0,0,3,yes
M,M,11,14,0.6,0.8,0,0,1,4,no
M,M,14,10,0.8,1,0,0,1,3,yes
M,M,13,9,0.4,0.2,0,0,0,1,yes
M,M,8,11,0,0.4,0,0,11,6,yes
M,M,8,10,0.8,0.6,0,0,0,1,no
M,M,6,9,0.6,0.4,0,0,3,2,yes
M,M,7,5,0.4,0.4,0,0,2,4,no
M,M,4,7,0.4,0.6,0,0,3,1,no
M,M,4,6,0.4,0.8,0,0,5,7,yes
M,M,2,1,0.2,0.6,0,0,18,14,yes
K,S,1,1,0.4,0.8,0,0,6,6,yes
M,O,3,1,0,0.6,0,0,0,3,no
M,O,1,2,0.4,0.6,0,0,2,2,no
M,O,3,2,0.8,0.4,0,0,0,0,no
S,O,1,1,0.6,0.6,0,0,16,9,no
Y,M,1,2,0.8,0.2,0,0,24,2,yes
K,Y,1,1,0.2,1,0,0,0,3,no
J,M,1,15,0.66666667,0.33333333,0,0,1,1,yes
M,M,13,16,0.5,0.33333333,0,0,1,1,no
M,M,12,14,0.66666667,0.83333333,0,0,0,4,yes
M,M,14,11,0.83333333,0.5,0,0,6,2,yes
M,M,15,11,0.83333333,0.33333333,0,0,2,2,yes
M,M,9,16,0.16666667,0,0,0,8,9,yes
M,M,13,9,0.16666667,0.33333333,0,0,2,2,no
M,M,7,12,0.33333333,0.33333333,0,0,1,1,no
M,M,7,10,0.66666667,0.83333333,0,0,3,2,yes
M,M,6,8,0.66666667,0.16666667,0,0,1,1,no
M,M,6,10,0.66666667,0.66666667,0,0,0,2,yes
M,M,8,5,0.66666667,0.5,0,0,2,1,yes
M,M,4,2,0.5,0.33333333,0,0,3,6,no
M,M,1,1,0.33333333,0.5,0,0,3,2,yes
K,S,1,1,0.5,0.5,0,0,1,14,no
O,M,1,2,0.66666667,0.16666667,0,0,12,3,yes
S,O,1,1,0.66666667,0.66666667,0,0,4,11,no
K,O,1,2,0.16666667,0.66666667,0,0,0,3,yes
M,O,4,2,0.33333333,0.5,0,0,0,4,no
M,Y,3,1,0.66666667,1,0,0,0,4,no
M,Y,3,1,0,0.83333333,0,0,1,1,no
